system:index,Code Departamento,Code Provincia,Date (YMD),Departamento,Provincia,codeRio,distanciaRio,estacion,fecha0,fechas,hayRioCercano,idx,lat,lon,runoff_sum,temperature_2m,tipoDeSuelo,total_evaporation_sum,volumetric_soil_water_layer_1,.geo
62,06455,hay que cambiarlo,19/11/2015,hay que cambiarlo,hay que cambiarlo,32742-6427,50.28,primavera,2015-11-16,"[2015-11-16, 2015-11-17, 2015-11-18, 2015-11-19, 2015-11-20, 2015-11-21, 2015-11-22]",false,62,-36.3036243,-59.3193839,3.7550926208496094E-6,295.26633707682294,Molisoles,-0.005236356519162655,0.3736858367919922,"{""type"":""Point"",""coordinates"":[-59.3193839,-36.3036243]}"
63,06420,hay que cambiarlo,19/11/2015,hay que cambiarlo,hay que cambiarlo,3346-1741,3.63,primavera,2015-11-16,"[2015-11-16, 2015-11-17, 2015-11-18, 2015-11-19, 2015-11-20, 2015-11-21, 2015-11-22]",true,63,-36.48839763,-56.70043526,6.052255630493164E-4,293.12864176432294,Entisoles,-0.004977886565029621,0.2048041025797526,"{""type"":""Point"",""coordinates"":[-56.70043526,-36.48839763]}"
64,06707,hay que cambiarlo,19/11/2015,hay que cambiarlo,hay que cambiarlo,9022-2838,28.23,primavera,2015-11-16,"[2015-11-16, 2015-11-17, 2015-11-18, 2015-11-19, 2015-11-20, 2015-11-21, 2015-11-22]",false,64,-35.6504504,-59.8096018,8.940696716308594E-7,296.08551025390625,Molisoles,-0.004470943473279476,0.32715797424316406,"{""type"":""Point"",""coordinates"":[-59.8096018,-35.6504504]}"
65,50042,hay que cambiarlo,19/11/2015,hay que cambiarlo,hay que cambiarlo,31950-2172,13.02,primavera,2015-11-16,"[2015-11-16, 2015-11-17, 2015-11-18, 2015-11-19, 2015-11-20, 2015-11-21, 2015-11-22]",true,65,-33.55845261,-67.25244904,5.188584327697754E-5,295.13165283203125,Entisoles,-0.004196743480861187,0.28213246663411456,"{""type"":""Point"",""coordinates"":[-67.25244904,-33.55845261]}"
66,62063,hay que cambiarlo,19/11/2015,hay que cambiarlo,hay que cambiarlo,33760-6593,71.35,primavera,2015-11-16,"[2015-11-16, 2015-11-17, 2015-11-18, 2015-11-19, 2015-11-20, 2015-11-21, 2015-11-22]",false,66,-39.0626,-63.9792,1.5348196029663086E-5,295.27650960286456,Complejo indiferenci,-0.001238793134689331,0.1611321767171224,"{""type"":""Point"",""coordinates"":[-63.97919999999999,-39.062599999999996]}"
67,70133,hay que cambiarlo,26/8/2015,hay que cambiarlo,hay que cambiarlo,32300-6465,32.17,invierno,2015-08-24,"[2015-08-24, 2015-08-25, 2015-08-26, 2015-08-27, 2015-08-28, 2015-08-29, 2015-08-30]",false,67,-31.77467156,-68.91460419,5.297660827636719E-4,279.8048731486003,Roca,-0.0017427243292331696,0.2733084360758464,"{""type"":""Point"",""coordinates"":[-68.91460419,-31.77467156]}"
68,42098,hay que cambiarlo,21/8/2015,hay que cambiarlo,hay que cambiarlo,33160-6527,76.58,invierno,2015-08-17,"[2015-08-17, 2015-08-18, 2015-08-19, 2015-08-20, 2015-08-21, 2015-08-22, 2015-08-23]",false,68,-36.72337723,-65.22473908,0.0,284.91062609354657,Entisoles,-9.06418077647686E-4,0.0971234639485677,"{""type"":""Point"",""coordinates"":[-65.22473908,-36.723377230000004]}"
69,06098,hay que cambiarlo,21/8/2015,hay que cambiarlo,hay que cambiarlo,3314-1708,0.7,invierno,2015-08-17,"[2015-08-17, 2015-08-18, 2015-08-19, 2015-08-20, 2015-08-21, 2015-08-22, 2015-08-23]",true,69,-34.84587606,-57.87973336,,,Miscelaneas,,,"{""type"":""Point"",""coordinates"":[-57.87973336,-34.84587606]}"
70,06868,hay que cambiarlo,21/8/2015,hay que cambiarlo,hay que cambiarlo,3346-1741,61.78,invierno,2015-08-17,"[2015-08-17, 2015-08-18, 2015-08-19, 2015-08-20, 2015-08-21, 2015-08-22, 2015-08-23]",false,70,-37.33667316,-57.03250147,4.4752657413482666E-4,285.2599099477132,Entisoles,-0.0014948304742574692,0.23125648498535156,"{""type"":""Point"",""coordinates"":[-57.03250147,-37.33667316]}"
71,86042,hay que cambiarlo,21/8/2015,hay que cambiarlo,hay que cambiarlo,6800-2197,12.07,invierno,2015-08-17,"[2015-08-17, 2015-08-18, 2015-08-19, 2015-08-20, 2015-08-21, 2015-08-22, 2015-08-23]",true,71,-28.89628,-62.62596,1.9669532775878906E-6,286.96140734354657,Molisoles,-0.0016797706484794617,0.33481788635253906,"{""type"":""Point"",""coordinates"":[-62.62596,-28.89628]}"
72,74042,hay que cambiarlo,21/8/2015,hay que cambiarlo,hay que cambiarlo,33178-6482,15.68,invierno,2015-08-17,"[2015-08-17, 2015-08-18, 2015-08-19, 2015-08-20, 2015-08-21, 2015-08-22, 2015-08-23]",false,72,-34.82387161,-66.44893646,7.092952728271484E-6,284.31858507792157,Entisoles,-0.0016718553379178047,0.13286463419596353,"{""type"":""Point"",""coordinates"":[-66.44893646,-34.82387160999999]}"
73,66014,hay que cambiarlo,21/8/2015,hay que cambiarlo,hay que cambiarlo,147-147,8.08,invierno,2015-08-17,"[2015-08-17, 2015-08-18, 2015-08-19, 2015-08-20, 2015-08-21, 2015-08-22, 2015-08-23]",true,73,-25.02048923,-66.0970212,1.9977986812591553E-4,281.3860492706299,Aridisoles,-0.001107112504541874,0.20978482564290366,"{""type"":""Point"",""coordinates"":[-66.0970212,-25.02048923]}"
74,58035,hay que cambiarlo,13/8/2015,hay que cambiarlo,hay que cambiarlo,6898-2210,63.38,invierno,2015-08-10,"[2015-08-10, 2015-08-11, 2015-08-12, 2015-08-13, 2015-08-14, 2015-08-15, 2015-08-16]",false,74,-38.75282316,-68.83773873,2.2351741790771484E-7,277.4204959869385,Aridisoles,-9.932275861501694E-4,0.18549601236979166,"{""type"":""Point"",""coordinates"":[-68.83773873,-38.75282316]}"
75,74007,hay que cambiarlo,12/8/2015,hay que cambiarlo,hay que cambiarlo,31950-2172,64.22,invierno,2015-08-10,"[2015-08-10, 2015-08-11, 2015-08-12, 2015-08-13, 2015-08-14, 2015-08-15, 2015-08-16]",false,75,-32.13651315,-66.85445389,2.3111701011657715E-5,283.6036014556885,Entisoles,-8.035991340875626E-4,0.052005767822265625,"{""type"":""Point"",""coordinates"":[-66.85445389,-32.13651315]}"
76,30021,hay que cambiarlo,13/8/2015,hay que cambiarlo,hay que cambiarlo,3331-1725,3.81,invierno,2015-08-10,"[2015-08-10, 2015-08-11, 2015-08-12, 2015-08-13, 2015-08-14, 2015-08-15, 2015-08-16]",true,76,-32.01197804,-60.61726225,0.0100841224193573,285.97681109110516,Molisoles,-0.0016386471688747406,0.44295310974121094,"{""type"":""Point"",""coordinates"":[-60.61726225,-32.01197804]}"
77,06686,hay que cambiarlo,13/8/2015,hay que cambiarlo,hay que cambiarlo,31982-6397,19.01,invierno,2015-08-10,"[2015-08-10, 2015-08-11, 2015-08-12, 2015-08-13, 2015-08-14, 2015-08-15, 2015-08-16]",false,77,-34.2433108,-60.532499,0.005735680460929871,284.24512163798016,Molisoles,-0.0012756995856761932,0.48502159118652344,"{""type"":""Point"",""coordinates"":[-60.532498999999994,-34.2433108]}"
78,66154,hay que cambiarlo,13/8/2015,hay que cambiarlo,hay que cambiarlo,6365-1979,21.28,invierno,2015-08-10,"[2015-08-10, 2015-08-11, 2015-08-12, 2015-08-13, 2015-08-14, 2015-08-15, 2015-08-16]",false,78,-25.54455,-65.82056,2.5822222232818604E-4,279.36743609110516,Roca,-0.0013500656932592392,0.3833929697672526,"{""type"":""Point"",""coordinates"":[-65.82056,-25.544550000000008]}"
79,02007,hay que cambiarlo,9/8/2015,hay que cambiarlo,hay que cambiarlo,36837-7237,7.04,invierno,2015-08-03,"[2015-08-03, 2015-08-04, 2015-08-05, 2015-08-06, 2015-08-07, 2015-08-08, 2015-08-09]",true,79,-34.63680708,-58.45826985,1.0013580322265625E-4,286.93395296732587,Miscelaneas,-0.0019268300384283066,0.3812796274820964,"{""type"":""Point"",""coordinates"":[-58.45826984999999,-34.63680708]}"
80,66133,hay que cambiarlo,10/8/2015,hay que cambiarlo,hay que cambiarlo,6362-1978,14.31,invierno,2015-08-10,"[2015-08-10, 2015-08-11, 2015-08-12, 2015-08-13, 2015-08-14, 2015-08-15, 2015-08-16]",true,80,-22.49881,-62.40759,8.925795555114746E-6,293.7676639556885,Molisoles,-0.00142613984644413,0.14965120951334634,"{""type"":""Point"",""coordinates"":[-62.40759,-22.498810000000002]}"
81,42154,hay que cambiarlo,5/8/2015,hay que cambiarlo,hay que cambiarlo,33160-6527,48.14,invierno,2015-08-03,"[2015-08-03, 2015-08-04, 2015-08-05, 2015-08-06, 2015-08-07, 2015-08-08, 2015-08-09]",false,81,-37.4392128,-65.02373505,2.7120113372802734E-6,283.7156098683675,Molisoles,-0.001133585348725319,0.08741315205891927,"{""type"":""Point"",""coordinates"":[-65.02373505,-37.4392128]}"
82,38007,hay que cambiarlo,5/8/2015,hay que cambiarlo,hay que cambiarlo,6324-1963,25.69,invierno,2015-08-03,"[2015-08-03, 2015-08-04, 2015-08-05, 2015-08-06, 2015-08-07, 2015-08-08, 2015-08-09]",false,82,-22.84146227,-66.07927857,1.2069940567016602E-5,278.2848644256592,Entisoles,-4.594717174768448E-4,0.13140169779459634,"{""type"":""Point"",""coordinates"":[-66.07927857,-22.84146227]}"
83,06364,hay que cambiarlo,5/8/2015,hay que cambiarlo,hay que cambiarlo,6936-2128,20,invierno,2015-08-03,"[2015-08-03, 2015-08-04, 2015-08-05, 2015-08-06, 2015-08-07, 2015-08-08, 2015-08-09]",false,83,-34.72117406,-59.01160158,1.4483928680419922E-5,286.4086437225342,Complejo indiferenci,-0.0018464252352714539,0.4357471466064453,"{""type"":""Point"",""coordinates"":[-59.01160158,-34.72117406]}"
84,14014,hay que cambiarlo,10/8/2015,hay que cambiarlo,hay que cambiarlo,37574-7384,24.04,invierno,2015-08-10,"[2015-08-10, 2015-08-11, 2015-08-12, 2015-08-13, 2015-08-14, 2015-08-15, 2015-08-16]",false,84,-31.47878838,-64.14509583,1.3828277587890625E-5,284.8438358306885,Miscelaneas,-0.001577099785208702,0.3738822937011719,"{""type"":""Point"",""coordinates"":[-64.14509583,-31.478788380000008]}"
85,06112,hay que cambiarlo,10/8/2015,hay que cambiarlo,hay que cambiarlo,6954-2111,27.83,invierno,2015-08-10,"[2015-08-10, 2015-08-11, 2015-08-12, 2015-08-13, 2015-08-14, 2015-08-15, 2015-08-16]",false,85,-35.2410531,-60.3474272,0.0018285512924194336,283.8406620025635,Molisoles,-0.001362321898341179,0.42339452107747394,"{""type"":""Point"",""coordinates"":[-60.3474272,-35.24105310000001]}"
86,18056,hay que cambiarlo,6/8/2015,hay que cambiarlo,hay que cambiarlo,1369-1019,0.61,invierno,2015-08-03,"[2015-08-03, 2015-08-04, 2015-08-05, 2015-08-06, 2015-08-07, 2015-08-08, 2015-08-09]",true,86,-29.10620117,-56.5596695,0.0021456480026245117,296.8009777069092,Inceptisoles,-0.0025454647839069366,0.3366311391194661,"{""type"":""Point"",""coordinates"":[-56.5596695,-29.10620117]}"
87,58014,hay que cambiarlo,5/8/2015,hay que cambiarlo,hay que cambiarlo,9459-2811,51.39,invierno,2015-08-03,"[2015-08-03, 2015-08-04, 2015-08-05, 2015-08-06, 2015-08-07, 2015-08-08, 2015-08-09]",false,87,-37.88803423,-68.51449,9.5367431640625E-7,281.4223155975342,Roca,-0.0010924618691205978,0.18909390767415366,"{""type"":""Point"",""coordinates"":[-68.51449,-37.88803423]}"
88,86014,hay que cambiarlo,5/8/2015,hay que cambiarlo,hay que cambiarlo,6855-2224,89.3,invierno,2015-08-03,"[2015-08-03, 2015-08-04, 2015-08-05, 2015-08-06, 2015-08-07, 2015-08-08, 2015-08-09]",false,88,-26.78946686,-62.70516586,2.9802322387695312E-8,298.7646007537842,Entisoles,-1.9703246653079987E-4,0.1333624521891276,"{""type"":""Point"",""coordinates"":[-62.70516586,-26.789466860000005]}"
89,38035,hay que cambiarlo,5/8/2015,hay que cambiarlo,hay que cambiarlo,33117-6463,14.96,invierno,2015-08-03,"[2015-08-03, 2015-08-04, 2015-08-05, 2015-08-06, 2015-08-07, 2015-08-08, 2015-08-09]",true,89,-23.88497353,-64.67390442,5.331039428710938E-4,293.6156749725342,Roca,-0.002931170165538788,0.33228810628255206,"{""type"":""Point"",""coordinates"":[-64.67390442,-23.884973529999996]}"
90,58077,hay que cambiarlo,5/8/2015,hay que cambiarlo,hay que cambiarlo,6798-2155,57.5,invierno,2015-08-03,"[2015-08-03, 2015-08-04, 2015-08-05, 2015-08-06, 2015-08-07, 2015-08-08, 2015-08-09]",false,90,-37.05693858,-70.77617021,2.0325183868408203E-4,275.0522797902425,Roca,-6.373971700668335E-4,0.347018559773763,"{""type"":""Point"",""coordinates"":[-70.77617021,-37.05693858]}"
91,06609,hay que cambiarlo,5/8/2015,hay que cambiarlo,hay que cambiarlo,6725-2212,72.84,invierno,2015-08-03,"[2015-08-03, 2015-08-04, 2015-08-05, 2015-08-06, 2015-08-07, 2015-08-08, 2015-08-09]",false,91,-35.6179927,-62.0046671,1.1563301086425781E-5,285.2431977589925,Molisoles,-0.002079881727695465,0.4248669942220052,"{""type"":""Point"",""coordinates"":[-62.0046671,-35.61799270000001]}"
92,18140,hay que cambiarlo,5/8/2015,hay que cambiarlo,hay que cambiarlo,6711-2131,17.23,invierno,2015-08-03,"[2015-08-03, 2015-08-04, 2015-08-05, 2015-08-06, 2015-08-07, 2015-08-08, 2015-08-09]",false,92,-27.41325145,-58.37888858,3.419220447540283E-4,297.6139659881592,Alfisoles,-0.003096494823694229,0.3108469645182292,"{""type"":""Point"",""coordinates"":[-58.378888579999995,-27.413251449999997]}"
93,90063,hay que cambiarlo,5/8/2015,hay que cambiarlo,hay que cambiarlo,33520-6650,8.65,invierno,2015-08-03,"[2015-08-03, 2015-08-04, 2015-08-05, 2015-08-06, 2015-08-07, 2015-08-08, 2015-08-09]",true,93,-26.94954,-65.30289,6.749927997589111E-4,291.8408540089925,Inceptisoles,-0.0024146754294633865,0.311187744140625,"{""type"":""Point"",""coordinates"":[-65.30289,-26.949540000000002]}"
94,38056,hay que cambiarlo,5/8/2015,hay que cambiarlo,hay que cambiarlo,33913-6597,21.55,invierno,2015-08-03,"[2015-08-03, 2015-08-04, 2015-08-05, 2015-08-06, 2015-08-07, 2015-08-08, 2015-08-09]",false,94,-24.37362671,-65.60406494,8.871257305145264E-4,278.0220063527425,Inceptisoles,-0.0018822886049747467,0.2926807403564453,"{""type"":""Point"",""coordinates"":[-65.60406494,-24.37362671]}"
95,06714,hay que cambiarlo,3/11/2014,hay que cambiarlo,hay que cambiarlo,31982-6397,17.53,primavera,2014-11-03,"[2014-11-03, 2014-11-04, 2014-11-05, 2014-11-06, 2014-11-07, 2014-11-08, 2014-11-09]",false,95,-34.1554316,-60.4724629,0.0037702471017837524,287.4491392771403,Molisoles,-0.001321466639637947,0.469302495320638,"{""type"":""Point"",""coordinates"":[-60.472462900000004,-34.1554316]}"
96,54007,hay que cambiarlo,3/11/2014,hay que cambiarlo,hay que cambiarlo,6498-2033,3.83,primavera,2014-11-03,"[2014-11-03, 2014-11-04, 2014-11-05, 2014-11-06, 2014-11-07, 2014-11-08, 2014-11-09]",true,96,-28.06622124,-55.59853745,0.008301198482513428,297.5919615427653,Ultisoles,-0.00410335510969162,0.483676274617513,"{""type"":""Point"",""coordinates"":[-55.59853745,-28.066221239999997]}"
97,26084,hay que cambiarlo,1/11/2014,hay que cambiarlo,hay que cambiarlo,6442-2010,0.79,primavera,2014-10-27,"[2014-10-27, 2014-10-28, 2014-10-29, 2014-10-30, 2014-10-31, 2014-11-01, 2014-11-02]",true,97,-45.68628224,-70.26062851,6.407499313354492E-7,284.25694465637207,Aridisoles,-4.0584616363048553E-4,0.08790779113769531,"{""type"":""Point"",""coordinates"":[-70.26062851,-45.686282240000004]}"
98,06833,hay que cambiarlo,2/11/2014,hay que cambiarlo,hay que cambiarlo,36844-7242,76.95,primavera,2014-10-27,"[2014-10-27, 2014-10-28, 2014-10-29, 2014-10-30, 2014-10-31, 2014-11-01, 2014-11-02]",false,98,-38.2667152,-60.4002814,0.014216706156730652,291.98684374491376,Molisoles,-0.0015391577035188675,0.41572825113932294,"{""type"":""Point"",""coordinates"":[-60.400281400000004,-38.26671519999999]}"
99,58105,hay que cambiarlo,1/11/2014,hay que cambiarlo,hay que cambiarlo,34051-6530,10.3,primavera,2014-10-27,"[2014-10-27, 2014-10-28, 2014-10-29, 2014-10-30, 2014-10-31, 2014-11-01, 2014-11-02]",true,99,-38.34971979,-69.93995142,7.450580596923828E-8,290.03135871887207,Roca,-5.550235509872437E-4,0.04227383931477865,"{""type"":""Point"",""coordinates"":[-69.93995142,-38.34971979]}"
100,86133,hay que cambiarlo,1/11/2014,hay que cambiarlo,hay que cambiarlo,32820-6498,6.85,primavera,2014-10-27,"[2014-10-27, 2014-10-28, 2014-10-29, 2014-10-30, 2014-10-31, 2014-11-01, 2014-11-02]",true,100,-26.28318787,-64.45684052,1.1920928955078125E-7,306.22154426574707,Entisoles,-0.0023740828037261963,0.20822652180989584,"{""type"":""Point"",""coordinates"":[-64.45684052,-26.28318787]}"
101,02004,hay que cambiarlo,29/10/2014,hay que cambiarlo,hay que cambiarlo,8891-2706,2.09,primavera,2014-10-27,"[2014-10-27, 2014-10-28, 2014-10-29, 2014-10-30, 2014-10-31, 2014-11-01, 2014-11-02]",true,101,-34.64641355,-58.38427103,8.933991193771362E-4,299.04966926574707,Miscelaneas,-0.0037195105105638504,0.18436622619628906,"{""type"":""Point"",""coordinates"":[-58.384271029999994,-34.64641355]}"
102,58098,hay que cambiarlo,28/10/2014,hay que cambiarlo,hay que cambiarlo,6898-2210,25.68,primavera,2014-10-27,"[2014-10-27, 2014-10-28, 2014-10-29, 2014-10-30, 2014-10-31, 2014-11-01, 2014-11-02]",false,102,-39.18308258,-69.37890625,7.62939453125E-6,290.3935006459554,Entisoles,-0.0011162161827087402,0.0481713612874349,"{""type"":""Point"",""coordinates"":[-69.37890625,-39.18308258]}"
103,18077,hay que cambiarlo,28/10/2014,hay que cambiarlo,hay que cambiarlo,17-17,41.46,primavera,2014-10-27,"[2014-10-27, 2014-10-28, 2014-10-29, 2014-10-30, 2014-10-31, 2014-11-01, 2014-11-02]",false,103,-27.35196615,-57.87393625,0.0011292099952697754,303.0910104115804,Entisoles,-0.005113435909152031,0.256741205851237,"{""type"":""Point"",""coordinates"":[-57.87393625,-27.35196615]}"
104,14105,hay que cambiarlo,2/6/2015,hay que cambiarlo,hay que cambiarlo,6799-2118,21.24,otoño,2015-06-01,"[2015-06-01, 2015-06-02, 2015-06-03, 2015-06-04, 2015-06-05, 2015-06-06, 2015-06-07]",false,104,-30.80593546,-63.17324293,5.811452865600586E-7,289.41031074523926,Molisoles,-0.0012738704681396484,0.23428217569986978,"{""type"":""Point"",""coordinates"":[-63.17324293,-30.805935460000004]}"
105,46126,hay que cambiarlo,29/12/2013,hay que cambiarlo,hay que cambiarlo,33523-6661,39.76,verano,2013-12-23,"[2013-12-23, 2013-12-24, 2013-12-25, 2013-12-26, 2013-12-27, 2013-12-28, 2013-12-29]",false,105,-29.16052455,-67.09195563,3.553926944732666E-5,296.5157922108968,Entisoles,-0.005324054509401321,0.21999677022298178,"{""type"":""Point"",""coordinates"":[-67.09195563,-29.160524550000005]}"
106,26098,hay que cambiarlo,22/12/2013,hay que cambiarlo,hay que cambiarlo,6445-2011,54.35,primavera,2013-12-16,"[2013-12-16, 2013-12-17, 2013-12-18, 2013-12-19, 2013-12-20, 2013-12-21, 2013-12-22]",false,106,-43.8274765,-69.90713501,2.4586915969848633E-6,294.4282875061035,Aridisoles,-3.198152408003807E-4,0.025354385375976562,"{""type"":""Point"",""coordinates"":[-69.90713501,-43.827476499999996]}"
107,66021,hay que cambiarlo,9/11/2013,hay que cambiarlo,hay que cambiarlo,6365-1979,21.78,primavera,2013-11-04,"[2013-11-04, 2013-11-05, 2013-11-06, 2013-11-07, 2013-11-08, 2013-11-09, 2013-11-10]",false,107,-26.10228924,-66.01550671,2.8654932975769043E-5,288.5553035736084,Roca,-0.0021324949339032173,0.19449297587076822,"{""type"":""Point"",""coordinates"":[-66.01550671,-26.102289239999998]}"
108,06274,hay que cambiarlo,9/11/2013,hay que cambiarlo,hay que cambiarlo,7058-2230,1.42,primavera,2013-11-04,"[2013-11-04, 2013-11-05, 2013-11-06, 2013-11-07, 2013-11-08, 2013-11-09, 2013-11-10]",true,108,-34.8275807,-58.222912,2.0191073417663574E-5,289.0625464121501,Complejo indiferenci,-0.004373145289719105,0.4353281656901042,"{""type"":""Point"",""coordinates"":[-58.22291200000001,-34.8275807]}"
109,06274,hay que cambiarlo,9/11/2013,hay que cambiarlo,hay que cambiarlo,7058-2230,1.42,primavera,2013-11-04,"[2013-11-04, 2013-11-05, 2013-11-06, 2013-11-07, 2013-11-08, 2013-11-09, 2013-11-10]",true,109,-34.8275807,-58.222912,2.0191073417663574E-5,289.0625464121501,Complejo indiferenci,-0.004373145289719105,0.4353281656901042,"{""type"":""Point"",""coordinates"":[-58.22291200000001,-34.8275807]}"
110,06217,hay que cambiarlo,9/11/2013,hay que cambiarlo,hay que cambiarlo,6766-2227,28.22,primavera,2013-11-04,"[2013-11-04, 2013-11-05, 2013-11-06, 2013-11-07, 2013-11-08, 2013-11-09, 2013-11-10]",false,110,-35.4916042,-57.8945611,1.545250415802002E-5,287.9382788340251,Complejo indiferenci,-0.0036548636853694916,0.44438743591308594,"{""type"":""Point"",""coordinates"":[-57.894561100000004,-35.4916042]}"
111,06434,hay que cambiarlo,22/8/2014,hay que cambiarlo,hay que cambiarlo,8891-2706,4.6,invierno,2014-08-18,"[2014-08-18, 2014-08-19, 2014-08-20, 2014-08-21, 2014-08-22, 2014-08-23, 2014-08-24]",true,111,-34.69095715,-58.38386285,0.001040339469909668,289.4828535715739,Miscelaneas,-0.0015833601355552673,0.32980982462565106,"{""type"":""Point"",""coordinates"":[-58.38386285000001,-34.69095715000001]}"
112,22133,hay que cambiarlo,16/7/2014,hay que cambiarlo,hay que cambiarlo,36786-7204,29.42,invierno,2014-07-14,"[2014-07-14, 2014-07-15, 2014-07-16, 2014-07-17, 2014-07-18, 2014-07-19, 2014-07-20]",false,112,-26.99698694,-60.33777397,1.8477439880371094E-6,295.95654551188153,Molisoles,-0.002602139487862587,0.3461170196533203,"{""type"":""Point"",""coordinates"":[-60.33777397000001,-26.99698694]}"
113,06441,hay que cambiarlo,12/7/2014,hay que cambiarlo,hay que cambiarlo,3314-1708,23.31,invierno,2014-07-07,"[2014-07-07, 2014-07-08, 2014-07-09, 2014-07-10, 2014-07-11, 2014-07-12, 2014-07-13]",false,113,-35.03880607,-58.05930616,1.379847526550293E-5,282.41634941101074,Complejo indiferenci,-0.0014504967257380486,0.48035113016764325,"{""type"":""Point"",""coordinates"":[-58.05930616,-35.03880607000001]}"
114,18168,hay que cambiarlo,3/7/2014,hay que cambiarlo,hay que cambiarlo,68-68,3.13,invierno,2014-06-30,"[2014-06-30, 2014-07-01, 2014-07-02, 2014-07-03, 2014-07-04, 2014-07-05, 2014-07-06]",true,114,-28.51878167,-56.05544289,0.007835403084754944,284.59082730611163,Ultisoles,-0.0014094989746809006,0.46753692626953125,"{""type"":""Point"",""coordinates"":[-56.05544289,-28.518781670000006]}"
